wavelength,absorption cross-section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nm,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2
,77 K,100 K,110 K,120 K,130 K,140 K,150 K,160 K,170 K,180 K,190 K,200 K,210 K,220 K,230 K,240 K,250 K,260 K,270 K,280 K,290 K,300 K,310 K,320 K,330 K,340 K,350 K,360 K,370 K,380 K,390 K,400 K,410 K,420 K
1078.4,-3.6644158628846E-28,-3.57024181864649E-28,-2.72114168993136E-29,2.81958386468946E-28,6.07211920942487E-28,3.92509818202631E-28,6.25831032383706E-28,1.57116275751566E-27,1.10341334146537E-27,4.84819694431266E-28,2.8562588861837E-28,1.21237653833989E-27,1.41734541289119E-28,5.62495190932272E-28,8.32097551874279E-28,1.06459758711473E-27,8.99385081449289E-28,9.48726410106073E-28,6.81919796675631E-28,1.28336500249E-27,1.1709936974916E-27,1.29298617492882E-27,1.63906295212391E-27,1.14252187183441E-27,9.61264736830411E-28,1.60804499609943E-27,1.72896844028912E-27,1.88514097617375E-27,3.67527489699794E-27,2.11542865759223E-27,2.88794717762077E-27,2.02812558739362E-27,3.04003987672056E-27,2.611608128349E-27
1078.5,-3.51551937199505E-28,-3.43339454641311E-28,-1.75781384146082E-29,2.92202565075927E-28,6.19325547089705E-28,4.05637590113165E-28,6.39462086408108E-28,1.5842743578367E-27,1.11574942450997E-27,4.95507666269691E-28,5.36412655601556E-28,1.22782943611684E-27,1.57430269873767E-28,5.77627937267173E-28,1.08744789993402E-27,1.07146030923859E-27,1.15943818404075E-27,9.57238373024157E-28,6.91249653745305E-28,1.28873287835512E-27,1.17818747388809E-27,1.03913611851593E-27,1.64502043595578E-27,1.15186540904771E-27,9.72394113755753E-28,1.61689737256208E-27,1.73796544550902E-27,2.15181295184523E-27,3.15892245563189E-27,1.86294730406651E-27,2.89977228950447E-27,1.77023138947462E-27,3.3175717820349E-27,2.62723384359824E-27
1078.6,-3.36668869212189E-28,-7.15714907482858E-29,-7.95259850864031E-30,3.02437889968026E-28,6.31430499023563E-28,4.18756993346381E-28,6.53083195550619E-28,1.83706563838072E-27,1.1280764051484E-27,5.06185213242944E-28,3.14980217422727E-28,1.2432761601199E-27,1.73119953202816E-28,5.9275428127705E-28,1.0984059052067E-27,1.07831410146308E-27,1.16181156039053E-27,9.65742890343167E-28,9.71342960631953E-28,1.29409249036769E-27,1.45414759040338E-27,1.31472044329796E-27,1.65096921586408E-27,1.16120187317338E-27,1.23583793512823E-27,1.88160426696762E-27,1.74695613663604E-27,1.90813616570623E-27,3.426794079902E-27,2.13872100796746E-27,2.9115905871528E-27,2.05356022305886E-27,3.32963210278331E-27,2.36063676879289E-27
1078.7,-3.48038698417317E-28,-3.61734136879126E-28,-4.60321289736492E-29,8.82991338751037E-30,3.39692328892449E-28,3.62736096013412E-28,3.62859911763823E-28,1.30664010610966E-27,1.07219579428452E-27,2.1301788746222E-28,2.61916006409785E-28,1.1972661703474E-27,-1.15030856520543E-28,3.04039775154542E-28,8.0552058566619E-28,7.81324516219581E-28,8.60339549804417E-28,9.25990164171892E-28,4.06057241940199E-28,9.95609391067927E-28,1.15749297740176E-27,1.02174374043695E-27,1.62322687295351E-27,1.11020143094124E-27,9.4312323059994E-28,1.58661006269405E-27,1.70388919097033E-27,1.87096361637766E-27,2.86809630705329E-27,1.84652457169174E-27,2.61956762286979E-27,1.49181864130679E-27,3.03784801731872E-27,2.07241441244534E-27
1078.8,-3.3316879453642E-28,-3.48068799774389E-28,-3.64220676514675E-29,1.90475291147861E-29,5.92440875572644E-28,3.75838759776909E-28,3.76461128537271E-28,1.55941604835333E-27,1.08450456795425E-27,4.54154393278658E-28,4.046703585118E-29,1.21270054494299E-27,-9.93532655553757E-29,3.19153312629615E-28,8.16460835049419E-28,7.88160447478817E-28,1.12049998477193E-27,1.19020233176673E-27,6.86138762163346E-28,1.0009524745334E-27,1.43359164656455E-27,1.03259522426286E-27,1.6291582440295E-27,1.11952374762755E-27,9.54238155595625E-28,1.8514430138358E-27,1.46108412798235E-27,1.62727675167104E-27,3.13594988302341E-27,2.12243466004752E-27,2.63137229049681E-27,1.7751345371781E-27,3.04988841923234E-27,2.08801969003271E-27
1078.9,-3.18305473659823E-28,-7.61796176804983E-29,2.29455859460468E-28,2.92562893934689E-29,6.04519800833311E-28,6.2375184445726E-28,3.90052397824814E-28,1.57249697207407E-27,1.09680423706319E-27,4.64800661400194E-28,2.91220738075413E-28,1.22812874390533E-27,-8.3681721698316E-29,3.34260445895299E-28,1.07190173967068E-27,7.94987447673078E-28,1.12284054136201E-27,1.19868450986806E-27,6.95445045906868E-28,1.00628729330482E-27,1.44075753724947E-27,1.04344044716109E-27,1.63508091019741E-27,1.1288389899624E-27,9.65348262591344E-28,1.8602711218143E-27,1.72183899949833E-27,2.14923787956905E-27,2.88106850830907E-27,1.86978426289113E-27,2.64317014233813E-27,1.51721446383384E-27,3.06191886057756E-27,2.10361815368585E-27
1079,-3.33842895999325E-28,-9.29213697517747E-29,2.08656280722653E-28,9.06203406873429E-30,5.86195889615741E-28,6.06443606356673E-28,3.73239559181729E-28,1.55517606545407E-27,1.07870064131643E-27,2.1456253154165E-28,3.93610724358309E-29,1.21315660703731E-27,-9.84103851433371E-29,5.55072484818536E-28,1.05243007110431E-27,1.01846985675986E-27,1.09477599812909E-27,1.17676508118031E-27,9.45275388052322E-28,9.81219687525054E-28,1.41752229613343E-27,1.02388524911825E-27,1.88090680463222E-27,1.10775299794786E-27,9.46059391664659E-28,1.83869900223867E-27,1.44862714621149E-27,1.61983746586373E-27,3.11850987491396E-27,1.85101178279403E-27,2.62456701830027E-27,2.04089260291934E-27,2.77808355471125E-27,1.80676760067714E-27
1079.1,-3.45290786727526E-28,-1.24953195677457E-28,-8.58057199974252E-29,-5.34194197353344E-28,2.9420861979723E-28,3.15472315028006E-28,8.27620902899201E-29,1.02450545799189E-27,7.86933258545775E-28,-7.88608970528121E-29,-1.39506030110449E-29,9.2452361226776E-28,-3.86799777959693E-28,2.66117967175249E-28,7.59294841392665E-28,7.21230153056649E-28,7.93045833460185E-28,8.81183523849829E-28,3.79596930231664E-28,6.82489135462539E-28,1.12062540144697E-27,7.30669108247191E-28,1.58276321939599E-27,1.05663502704575E-27,6.53111021018407E-28,1.54346613331448E-27,1.40532054567556E-27,1.83773967234893E-27,2.55956160906257E-27,1.55857917704424E-27,2.3323023964147E-27,1.20814140545878E-27,2.75150685831519E-27,1.5183035937864E-27
1079.2,-3.30447218667517E-28,-3.6968479287883E-28,-7.62266215365043E-29,-5.24012006880885E-28,3.06261512343944E-28,3.28541491405041E-28,9.63235119198621E-29,1.277250715893E-27,7.99205609671499E-28,-6.82459141548369E-29,-2.35432647697285E-28,6.97549372816775E-28,-3.71146379127219E-28,2.8120588404707E-28,7.70199571553075E-28,7.28030357734866E-28,7.95353568831214E-28,8.89643359111006E-28,6.59809642485186E-28,6.87799158475406E-28,1.12777037450936E-27,7.41495545749755E-28,1.58865976887832E-27,1.06592904380343E-27,6.64206671944773E-28,1.55227603633691E-27,1.16249021979832E-27,1.59389519821347E-27,2.82737908397326E-27,1.57018996687141E-27,2.34407979780271E-27,1.76220076217716E-27,2.76350741336144E-27,1.53388161150026E-27
1079.3,-3.46025850195545E-28,-1.28096325264218E-28,1.59343366541815E-28,-5.44254288211051E-28,2.87890111930092E-28,3.11186680128969E-28,7.94593685505513E-29,1.02019799024013E-27,7.81053239321684E-28,-8.80569751269513E-29,-1.51276367691338E-29,9.24921156801906E-28,-3.85914643918131E-28,2.658717801509E-28,9.95315538899777E-28,7.04406015753398E-28,7.67234749426339E-28,8.67680131906042E-28,6.38676733241459E-28,6.62685301628671E-28,1.37357123556688E-27,7.21900106534847E-28,1.56413199809761E-27,1.28855543955418E-27,6.44881889443392E-28,1.78680137217117E-27,1.39280421293022E-27,1.83024868741707E-27,2.54204599266766E-27,1.55137969721219E-27,2.3254347672924E-27,1.4736845980561E-27,2.74508239072954E-27,1.51903719847403E-27
1079.4,-5.32818009889359E-29,-3.72840856622116E-28,1.68906980730712E-28,-5.34089813820818E-28,2.99925645984588E-28,5.59174291283742E-28,3.3625556115045E-28,1.2729279021044E-27,7.93307374879819E-28,1.53016958125826E-28,-5.20753124379364E-31,6.97934560512806E-28,-3.70273344850912E-28,5.17170023341425E-28,1.00620250573457E-27,9.58375698819912E-28,7.69520603184204E-28,8.76125069932237E-28,6.47953542436462E-28,6.67978792742468E-28,1.38070226196237E-27,7.32714018265865E-28,1.57001113482626E-27,1.29783530382756E-27,6.55967901267613E-28,1.5394620209865E-27,1.14996125344092E-27,1.58639413024063E-27,2.80984541482704E-27,1.82725711660992E-27,2.337198532467E-27,2.02804037312244E-27,2.75706301775308E-27,1.25272127564137E-27
1079.5,2.09201142489008E-28,-1.31267276210578E-28,4.04598321538708E-28,-3.04953325825816E-28,2.81534933831262E-28,5.41800778785103E-28,3.1936956137874E-28,1.25554522562356E-27,7.75134835624281E-28,1.33183083488183E-28,-1.63397074762245E-29,6.82908126716593E-28,-3.85055662548232E-28,5.01821152218145E-28,9.86663024022074E-28,9.34731538552248E-28,7.41377949940099E-28,8.5414499278211E-28,6.2680688971439E-28,6.42846451532578E-28,1.35740874859235E-27,9.77972350685758E-28,1.54546399873297E-27,1.27669052527234E-27,8.89085179569427E-28,1.51783615002258E-27,1.63217760560109E-27,2.07818248908076E-27,2.78585528111151E-27,1.80843400294687E-27,2.31853791280457E-27,1.46858519979098E-27,3.00422649963772E-27,1.51974158173391E-27
1079.6,-8.02647050883083E-29,-4.21936740856641E-28,3.66555355485662E-28,-5.99089639500845E-28,-1.07299629679002E-29,4.85605075956312E-28,2.71987684200381E-28,1.20409798777852E-27,7.18840844543805E-28,7.00652122383588E-29,-6.98092979883107E-29,6.36393917025858E-28,-6.73709535395219E-28,2.12600368768812E-28,9.38011216775672E-28,8.84529263318665E-28,6.97308094252498E-28,8.14152546835286E-28,6.02867895742878E-28,6.14300673321628E-28,1.32947407467453E-27,6.84490665223822E-28,1.24704265172402E-27,1.22555365544855E-27,5.95878481229504E-28,1.47847582116925E-27,1.08490512094369E-27,1.78534408705072E-27,2.74949777962206E-27,1.78016489491709E-27,2.2960031096885E-27,1.71864495900428E-27,2.71190412590089E-27,1.2310092588674E-27
1079.7,1.82346813802479E-28,-1.80256668683054E-28,3.45656686226345E-28,-3.69861061680102E-28,-2.91595251657979E-29,4.68193323798138E-28,2.55060288940968E-28,9.46869856872341E-28,7.00628597894454E-28,5.01889854875178E-29,-8.56662862918933E-29,6.21333635141512E-28,-6.88525444093169E-28,4.33558120324349E-28,9.18432480492187E-28,8.60845747595776E-28,6.69122070907609E-28,7.92136082506525E-28,5.81687962513211E-28,5.89130311008553E-28,1.30614512520046E-27,9.29863076926392E-28,1.4929169467584E-27,1.44837927391028E-27,8.29099165151082E-28,1.45681632227513E-27,1.31530422494688E-27,2.02192930807706E-27,2.4639609401522E-27,1.76130939999217E-27,2.27730736318393E-27,1.42992469353097E-27,2.95917511413794E-27,9.34233826268065E-28
1079.8,1.97150859138371E-28,-1.66656002351995E-28,3.55189326203945E-28,-3.59732026346263E-28,-1.71587161208829E-29,4.81212248026688E-28,2.68561991911054E-28,1.19969033753112E-27,7.12846293744831E-28,6.07413788923864E-29,-3.07315635853996E-28,3.9432231775615E-28,-6.7290835194791E-28,4.48607587483098E-28,9.29283913265575E-28,8.67592350837628E-28,6.7136415954502E-28,8.005512212554E-28,5.90941185773185E-28,8.65005484779018E-28,1.31324825446809E-27,9.40651931904883E-28,1.49876125408486E-27,1.45763082818676E-27,5.87577707810543E-28,1.20945269031023E-27,1.07230217347865E-27,1.77777924002153E-27,2.73186845264845E-27,2.03746006687193E-27,2.28904384975408E-27,1.98456429031595E-27,2.97111587596159E-27,9.4977093350964E-28
1079.9,1.81507306725396E-28,-1.83502814642456E-28,5.91104279393601E-28,-3.80052860624842E-28,-3.5607598412901E-29,6.98950097163614E-28,2.51612730336287E-28,9.42444899241934E-28,9.30484350261631E-28,4.08423298387818E-29,-3.23191128597326E-28,6.21631625731683E-28,-6.87738321486969E-28,4.33209635749728E-28,9.09685452567381E-28,8.43889010747728E-28,6.43154298096682E-28,1.03451667629834E-27,5.69747503261278E-28,8.39816632879335E-28,1.02067208294608E-27,9.20993513195433E-28,1.47415584483665E-27,1.43643429550306E-27,8.20786794270878E-28,1.18777909474622E-27,1.3026866853484E-27,2.27007496205291E-27,2.44631160182758E-27,2.01859172168182E-27,2.27033250697253E-27,1.4247500618058E-27,3.218514067225E-27,9.34860211516246E-28
1080,1.96298172762917E-28,-1.69915089291373E-28,6.00621429437114E-28,-1.20280377686774E-28,-2.36241558778182E-29,7.11952265070469E-28,5.08599134516581E-28,1.19525002615162E-27,9.42683821980489E-28,2.82078031008074E-28,-3.08633888851423E-28,3.94607944091643E-28,-6.72133336494844E-28,4.4824628132916E-28,9.20519114612801E-28,8.50617743775517E-28,6.45374503238982E-28,7.86918137481855E-28,5.78988931459298E-28,8.45060521647249E-28,1.02776126175758E-27,1.19693444347906E-27,1.7505974853046E-27,1.44567169227176E-27,5.79255693699904E-28,9.40541660683645E-28,1.05967199594582E-27,1.77019226380816E-27,2.71420105715741E-27,2.03015893662455E-27,2.28205535115626E-27,1.97937670820539E-27,2.96452648582152E-27,9.50383676431462E-28
1080.1,-9.34352117207438E-29,-4.60851495206417E-28,3.05613173883397E-28,-4.14695587584781E-28,-3.16167057521721E-28,4.20428393842847E-28,2.17553306590913E-28,9.03721198311181E-28,6.5035652064078E-28,-1.19185397450056E-29,-5.98602585732434E-28,3.47828235068911E-28,-9.61052065926517E-28,1.5875885525622E-28,6.26826230447023E-28,5.52819881198353E-28,3.43066106477838E-28,7.46792038181191E-28,2.83706801679131E-28,5.45778482467606E-28,7.30325804944464E-28,9.03186841416931E-28,1.45189800726148E-27,1.15038434973618E-27,5.38378484733729E-28,9.00778046027642E-28,1.26801812567737E-27,1.98840124608305E-27,2.41605666017972E-27,1.73720304295447E-27,1.98925371345255E-27,1.41639698893646E-27,2.93782808688786E-27,6.61382659228694E-28
1080.2,1.69283311965957E-28,-4.77739242205941E-28,2.84652303011323E-28,-1.85271785254743E-28,-3.34663513261471E-28,4.0295127353074E-28,2.00552650778728E-28,8.86239822817434E-28,6.32075236280751E-28,-3.18704158191439E-29,-6.14524429267354E-28,3.3271356540288E-28,-9.75921719647043E-28,1.43320147654982E-28,8.52068110954985E-28,5.29068213384312E-28,3.14801898409679E-28,7.24714842160683E-28,5.33708087041587E-28,7.91312648436536E-28,7.0693850294156E-28,8.83488103607899E-28,1.42724495091742E-27,1.1291450582277E-27,2.66375210458732E-28,6.23065939074649E-28,9.94394305050671E-28,1.71363057944014E-27,2.65360988724765E-27,1.718296831015E-27,1.97050038409664E-27,1.66962404155703E-27,2.65335803617763E-27,6.46429949970381E-28
1080.3,1.8405440432085E-28,-4.64170932582089E-28,2.94146214626531E-28,-1.75187061623362E-28,-3.22706125487003E-28,4.15928301711237E-28,2.14004564495745E-28,8.99213297305639E-28,6.44247366465061E-28,2.0944632372905E-28,-5.99992021955948E-28,3.48055240549659E-28,-7.09218750350514E-28,1.58337556175887E-28,8.62875112297444E-28,5.35770138227708E-28,3.16989277157486E-28,7.33092722827122E-28,5.42931820033823E-28,7.96531732312341E-28,7.14006753710113E-28,1.15955866105762E-27,1.43304571422668E-27,1.13836121560545E-27,5.3000601612604E-28,8.8780783987405E-28,1.25532850934755E-27,2.23662306676494E-27,2.39831356811519E-27,1.99456801908342E-27,1.98220276085173E-27,1.41114902866974E-27,2.93115735544412E-27,6.6193294624504E-28
1080.4,1.98818904186726E-28,-4.50609096001219E-28,3.03632379160286E-28,-1.6511120204555E-28,-3.10757423963399E-28,4.28896948586248E-28,2.27446517783283E-28,1.15210910038274E-27,4.20539900591703E-28,2.19936102366009E-28,-5.85467893673478E-28,3.63390730792943E-28,-9.44754136687485E-28,1.73348551094285E-28,8.73673225510922E-28,5.42463126248106E-28,3.19165713469418E-28,7.41463150682222E-28,5.52149653927927E-28,8.01742547342561E-28,7.21068027836662E-28,9.04996884746893E-28,1.16822301798619E-27,1.14757029235249E-27,2.88455624973612E-28,6.40546116873354E-28,1.01215457701485E-27,1.73644425419791E-27,2.66631126419401E-27,1.74139311643218E-27,1.99389831410496E-27,1.69482565579603E-27,2.94303829665183E-27,6.77429118266881E-28
1080.5,2.13576810933058E-28,-4.37053733030616E-28,3.13110796143155E-28,9.4880249724705E-29,-2.98817409355198E-28,4.41857213457968E-28,2.40878509782911E-28,9.25137206366536E-28,4.32693799534105E-28,2.30415442760832E-28,-5.70952045195009E-28,3.78720035516053E-28,-6.78063280690251E-28,1.88353131785785E-28,8.84462449982441E-28,5.49147177065895E-28,3.21331207195322E-28,7.49826125328516E-28,5.61361588376388E-28,8.06945093254002E-28,4.5904384978857E-28,1.18105490689285E-27,1.17400636144093E-27,1.15677228805293E-27,5.52076783977911E-28,9.05275871847703E-28,1.52526115311702E-27,2.25942665030639E-27,2.41099688424389E-27,2.01765340428606E-27,1.73558890367734E-27,1.4363376872635E-27,2.95490926510252E-27,6.92918465349924E-28
1080.6,1.97863636894568E-28,-4.5396933127141E-28,2.92116978071691E-28,7.44738924516225E-29,-7.6567368161306E-29,4.24344608594319E-28,4.67465829937047E-28,1.14755316097221E-27,6.50244575548007E-28,2.10419857180914E-28,-5.86908964329231E-28,3.63578667067905E-28,-6.92959118943658E-28,1.72886810591389E-28,8.64778298064643E-28,7.72803238992979E-28,2.9302127114985E-28,7.27717159334168E-28,5.40103135997032E-28,7.81674882738808E-28,4.35626682656399E-28,1.16132914054176E-27,1.41993125723636E-27,1.13550271525592E-27,2.80052258441714E-28,6.27537515309515E-28,9.99425078182377E-28,1.98449580143142E-27,2.64851203174264E-27,1.73400311357537E-27,1.98680446102317E-27,1.68953687065897E-27,2.67039736694563E-27,9.59816806249257E-28
1080.7,2.12608355511715E-28,-4.40426917220082E-28,4.47488321884622E-29,8.45231564520328E-29,-6.46447293754714E-29,4.37288107368072E-28,2.37248119454166E-28,9.20565904241139E-28,4.26509759620305E-28,2.20878318999871E-28,-5.72409677780502E-28,3.78895598902395E-28,-6.7739652834681E-28,1.87878560956844E-28,8.75549743215246E-28,7.7946941426754E-28,5.53254578725446E-28,7.36065226372063E-28,8.20692754805229E-28,7.86860889594646E-28,7.11745500196955E-28,1.17206159249438E-27,1.42569717955783E-27,1.14469054761552E-27,5.43663769411497E-28,8.92255123104386E-28,1.51251901132996E-27,2.50774433768511E-27,2.65483111224057E-27,1.74553217918761E-27,1.72848140103197E-27,1.43103594438064E-27,2.94815679367215E-27,9.75292501397973E-28
1080.8,5.05913470016492E-28,-4.26890978478063E-28,3.11035070068097E-28,3.44619862411667E-28,1.88174801989525E-28,4.50223222048058E-28,4.94279999781501E-28,1.1734309818876E-27,6.74506787173329E-28,2.31326340485888E-28,-5.57918673357616E-28,6.36714264427197E-28,-6.61839996547667E-28,-3.34770328194122E-29,1.13132740862916E-27,5.38681215475715E-28,5.55387243794974E-28,1.00054295487311E-27,8.29886988832839E-28,1.06296273870225E-27,7.18778864624485E-28,1.18278777528417E-27,1.43145439083413E-27,1.15387129768178E-27,3.02094082190366E-28,6.4496910574492E-28,1.26918568778392E-27,2.00726910687684E-27,2.66114116105925E-27,1.49248323749763E-27,2.01014779482587E-27,1.71468665601563E-27,2.69408943325494E-27,9.90761369551634E-28
1080.9,4.90178552763785E-28,-1.8517490046029E-28,2.90016046944001E-28,3.24184947962396E-28,1.69613617078456E-28,4.32683506716525E-28,4.77205692837878E-28,1.15589192301082E-27,6.56157769903536E-28,4.42226455379161E-28,-3.37679256671559E-28,6.21552375688387E-28,-4.25506707537876E-28,-4.89645604967992E-29,1.11161462679033E-27,7.62308504197887E-28,5.27042520461278E-28,9.7840966749521E-28,8.08608876804801E-28,1.03766576019211E-27,6.95338805624559E-28,1.16304124325881E-27,1.67750578814728E-27,1.13257851981787E-27,5.3522949853399E-28,8.79208119786137E-28,1.75206888471349E-27,2.5000411037287E-27,2.63697573261511E-27,1.73810751021326E-27,1.72134463800406E-27,1.42570632467117E-27,2.67545405789485E-27,9.75756964803881E-28
1081,2.00131276581389E-28,-4.76424121916077E-28,-2.62147555090991E-28,2.9435403386244E-29,1.17766065510292E-28,1.40829643237846E-28,1.85815657662134E-28,8.64039417879214E-28,3.63493870454672E-28,1.47881386231386E-28,-6.27977026702215E-28,5.74710596973288E-28,-7.14734503057767E-28,-1.02423340139199E-28,8.17587190489877E-28,4.64175655437005E-28,4.82611400640053E-28,6.8196316226469E-28,7.84564064745747E-28,7.38054748541296E-28,6.66817322748806E-28,8.689826785473E-28,1.37847336849607E-27,8.36972896169612E-28,-1.11220466593391E-29,3.27137745336089E-28,1.20381646010136E-27,1.95064415466665E-27,2.33849550910696E-27,1.4448480121565E-27,1.69822517128342E-27,1.40457186752956E-27,2.11674363087036E-27,9.68488011490747E-28
1081.1,2.14849611384693E-28,-2.04113327403632E-28,-2.52715633240463E-28,2.89637497617454E-28,1.29653944696282E-28,3.89024650407264E-28,4.42942933018631E-28,8.76951436399563E-28,3.75593058665035E-28,1.58298082549604E-28,-6.13510873293978E-28,5.9000277564243E-28,-6.99196151331489E-28,-8.74572579097875E-29,8.2832306966191E-28,7.18380758892509E-28,4.84711235723769E-28,9.46557015124581E-28,7.93740595230863E-28,7.43207674023526E-28,6.73829751622999E-28,1.1451516775632E-27,1.38420444472945E-27,8.46132396866362E-28,2.52470164131721E-28,8.47968170578251E-28,1.46496844311113E-27,2.21801191652924E-27,2.08312693799956E-27,1.45635526924601E-27,1.70987294569708E-27,1.14604501946477E-27,2.39431405937579E-27,9.83936394550528E-28
