wavelength,emission cross-section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nm,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2
,77 K,100 K,110 K,120 K,130 K,140 K,150 K,160 K,170 K,180 K,190 K,200 K,210 K,220 K,230 K,240 K,250 K,260 K,270 K,280 K,290 K,300 K,310 K,320 K,330 K,340 K,350 K,360 K,370 K,380 K,390 K,400 K,410 K,420 K
852.9,-3.5173252814968E-27,2.76291392654235E-28,1.28620761632466E-27,2.04087725659554E-27,8.48822994124828E-28,-4.84785124923859E-27,-1.27107002529245E-27,1.67250362796221E-27,5.53897915089559E-28,-1.73690314597278E-27,1.00830995082969E-27,-1.29663281667458E-27,1.56403576678344E-27,-1.96909647295168E-27,-7.24161841528177E-29,1.39720126866752E-27,-2.26815439632593E-28,2.08821952961535E-27,-2.13604359785973E-27,1.58356564085589E-27,4.69753775308678E-28,-3.10462572722501E-27,2.75529061073287E-27,-1.01866900429636E-27,-2.72491542646974E-27,5.44397578154231E-28,2.09806613079465E-27,9.92757445546984E-29,6.16361660046902E-27,7.4019404656903E-28,4.01109088493557E-27,-3.48608896099373E-27,8.77668483579219E-27,-5.60259012039371E-27
853,-8.29901600328539E-28,-4.72050970007869E-28,-4.69585279214633E-27,1.95365234667164E-27,-2.53159463343356E-27,-1.15694333216557E-27,1.14986962765176E-27,2.22629501063095E-27,-4.6971682868134E-27,-3.12912394073772E-27,-7.06296756836483E-28,3.41440022507423E-27,3.01237167132146E-27,-5.24288228041538E-27,-3.19655475510672E-27,3.1197950234546E-28,-2.29011653633309E-27,-2.97958843680131E-28,-3.95323935358488E-27,2.40225794696459E-27,3.56326492406805E-27,-2.31898775360994E-27,4.16915447529372E-27,-5.81345005627704E-27,3.76952984977672E-28,-3.48838088744927E-27,-2.2910526627337E-27,3.02594029375413E-27,2.6613672107465E-27,7.23066770108958E-27,-2.94691141183136E-27,-1.13918047336994E-26,6.31911653428214E-28,6.02371731630711E-27
853.1,-3.02477959314167E-28,9.23149600443083E-28,-2.55046647070522E-28,1.82897361968368E-27,1.66579597940843E-28,-8.06511640388044E-28,5.05065827750053E-28,3.66597177426865E-27,3.71894958475708E-28,-3.31044531683236E-27,-5.27144697630606E-27,-3.90348722949809E-28,3.20958025230752E-27,1.77893652277173E-27,-8.47180759690565E-28,5.05310059872855E-27,-4.43467149901159E-27,5.24984378057402E-27,-2.28291949459567E-27,-1.98487676674147E-27,8.36763865770351E-28,-3.19439161574746E-27,2.3366671142807E-27,4.56420052298515E-27,3.28990241538279E-27,-3.17556403972168E-27,3.40617222385512E-27,-1.00157568605788E-27,2.13429631177192E-27,-1.89393892222495E-28,3.90732409310071E-27,-5.31798399140195E-27,1.67468833877535E-27,8.26616119032642E-27
853.2,2.95931603596963E-28,-1.11458448101447E-27,-1.7147142609272E-27,1.05581469960497E-27,2.81552633443137E-27,-1.16563919138893E-27,4.62257425416991E-29,3.84062172183639E-27,1.83569108864122E-27,-2.96487522027528E-27,-8.86448915919992E-28,-3.87708315475075E-28,2.78604532022608E-27,1.371731203596E-27,-7.19990293026166E-28,-2.51600624913038E-27,-2.04707571112695E-27,7.75598035903989E-28,-2.93681670081188E-27,1.35140087877208E-27,-3.01168108351022E-27,-4.70958952536247E-28,2.13076158359577E-27,-1.47275609373894E-27,1.55543584150817E-27,-3.60194478697462E-28,-2.20787373598669E-27,-2.65469995242004E-27,1.83816931568872E-28,-3.30595214428134E-27,3.04729926641431E-27,2.79277075627563E-27,3.13485331631995E-27,1.03580426153522E-26
853.3,-2.20707340881384E-27,-8.13550100249888E-30,4.09751849304207E-27,9.04448298687748E-28,-3.3340439859991E-27,-2.39692000819701E-27,-2.56879034172382E-27,2.7735788019964E-27,1.67145198078133E-28,1.0923159754323E-27,2.0249231127061E-28,2.93635089729093E-27,-1.26274720778424E-27,5.66887008991151E-27,-3.54080209081125E-27,8.07933536267291E-28,2.31910435103213E-27,1.9079508140438E-27,-1.15728425360079E-27,1.06169415321081E-28,9.84608634738172E-29,-4.54249909533023E-27,4.06478456034974E-27,-3.86354780323234E-27,2.66793006200218E-28,3.91037874353737E-27,-3.24950700833229E-27,-4.8548200476208E-27,-1.77158365331558E-27,1.79790657243591E-27,-2.45133232859568E-27,-3.63450736254512E-28,2.60707005644962E-27,-5.62297580648346E-28
853.4,-3.73506753667606E-27,-1.0554919035273E-27,3.93827227607072E-28,-1.73035288193435E-27,-1.25346085112848E-27,-2.60537803005191E-27,-5.47862013699083E-27,1.84427948640092E-27,8.25056322607317E-28,-1.6217804460626E-27,-1.62839558129367E-27,2.37547325405046E-27,2.55908713004974E-27,1.10096723675415E-27,-6.28905767067844E-28,-4.98916800543525E-27,-8.4533964367267E-28,-3.5284961738923E-27,-3.41471304702404E-29,1.46985850672416E-27,-2.66692542886141E-27,7.65566377710319E-27,-1.24482367448454E-27,-2.76056685628403E-27,3.56558026770623E-27,2.04830578699357E-27,-9.04610789209184E-27,-2.49044690033226E-28,-2.81200426613814E-27,-5.89931996845087E-27,6.35902391043593E-28,-1.29058333891625E-27,-2.20137233535623E-28,9.89306483216496E-27
853.5,-2.61400910456073E-27,1.35818075985523E-27,4.11576330837385E-28,5.09486789458256E-27,-2.73341447997593E-27,-1.53931654564032E-27,1.94976001202783E-28,2.94414210189792E-27,1.09446207827827E-27,3.28534318422067E-28,-5.45433221154589E-28,4.16928884538643E-28,-1.70319293315594E-27,-2.14681838453046E-27,-1.31453209938151E-28,-2.49415785030155E-27,1.44930146305519E-27,-9.47792984334042E-28,8.0634776910872E-28,-2.40243655725939E-27,1.74302951767795E-27,2.82289895316375E-27,4.74872680996106E-27,1.29164815408556E-27,-8.51165081150118E-29,7.676603739302E-27,-7.14372280841295E-27,-2.84471538791454E-27,1.41630820257503E-27,3.24097878671093E-28,-5.26796769495203E-27,9.21876073215588E-28,5.37475466088357E-28,3.23422530423925E-27
853.6,5.42410545472083E-28,5.25521543082844E-28,-1.1493220514838E-27,-8.16224537986996E-28,4.72750179377287E-29,-1.51407732699908E-28,2.52610376058891E-27,1.98852407136984E-27,-1.04368424471552E-27,-4.70406045199594E-28,-1.35562774635109E-27,-1.30867321798765E-27,3.55516379864451E-27,-2.9589266299811E-28,4.10335301798253E-27,3.14062770334097E-27,-4.32094077764178E-28,-3.93033551219087E-27,-4.85371336462953E-27,3.03851439643053E-27,-2.5486390592115E-27,-3.60743339203305E-27,9.16131136000836E-28,4.59657599767244E-27,-4.23769239754974E-27,6.39066587325681E-27,-2.68328131580898E-27,-4.18348147733415E-27,-2.07854551979634E-27,-6.64376997663856E-27,-5.03683662009989E-27,-6.09505836907677E-27,3.48561111493588E-27,4.81583343185658E-27
853.7,-2.18983389397045E-27,-2.14559579604422E-27,-9.20745350061004E-28,-3.3526969106005E-27,5.97096888073243E-27,-3.00810746853777E-27,-1.01394252945027E-27,1.94993659156494E-27,-3.69075350842361E-27,-3.30918471724732E-27,-1.44265526076897E-27,-2.20448392617006E-27,2.00441106339132E-27,-4.4833413623416E-27,3.5300248342852E-27,3.55320743534905E-27,-5.02109341864885E-29,-1.64250130363833E-27,1.72430375826375E-27,1.86781301006707E-27,-2.50039911463805E-27,1.57791346753309E-27,-3.98387517032405E-27,-7.32941074235592E-28,1.97295778766067E-28,-5.64509267860465E-27,8.43601852048464E-28,-4.23180478401438E-27,1.19517954186631E-26,-3.44522641934092E-27,4.09142099989544E-27,-4.90829042259413E-27,3.13942405566224E-27,-3.01605250640423E-27
853.8,-3.92082828427194E-27,-3.18403589836455E-28,1.02562513387606E-27,2.31149186075968E-27,-1.61327959105417E-27,-4.85081519023223E-27,1.03201803805763E-27,3.04750203849186E-27,-2.36089698199345E-28,-3.12295483916462E-27,-3.72575821798631E-28,2.92601885006334E-28,2.21730046440478E-27,8.51219974915296E-28,-3.23256897021635E-27,3.64310169247665E-27,5.6207193510016E-28,-2.94329694146407E-27,-1.20507148655256E-27,-8.57000685427743E-28,1.82498538314739E-29,2.03957161535495E-27,5.1553415162967E-27,5.20476521724185E-27,1.29158033496626E-27,-3.63827405733972E-27,-1.96951780223725E-27,3.08551140020749E-28,-4.69392625515902E-27,-2.72579473730074E-28,2.31695140450463E-27,6.33020488748208E-27,4.89331513435372E-27,1.0688165859731E-27
853.9,-4.22329794855617E-27,2.58817714945179E-27,-2.11135958512882E-27,5.7229334397148E-29,6.27903776019349E-28,1.8589733877671E-27,-3.51372733232563E-28,2.03125626818613E-28,1.41776463704042E-28,-9.73118953408409E-28,1.12847607882987E-27,6.88794979583242E-28,3.50370591022976E-27,-2.52633795753499E-29,-1.57306961202909E-27,3.04493003744549E-27,-8.0897660007988E-28,-1.69466325354001E-27,5.11461431385446E-28,-2.22122809433546E-27,3.28714772705687E-27,-2.24744867010952E-27,-5.56080132341029E-27,-8.6520305647598E-27,3.68856898271023E-27,-6.0988369594934E-28,-3.18266365651056E-27,-5.94716044329607E-27,-7.76392024252137E-28,-1.15925098933003E-26,-3.64188534948148E-27,-7.27381932286075E-27,8.90005623521065E-28,6.9674261851283E-27
854,-2.25951916348843E-27,1.73306688156272E-28,4.66005835129288E-28,-3.27006854565722E-27,-7.40158018847318E-29,-1.20116368870652E-27,1.58330221606938E-27,2.16587280319483E-27,-4.03459453053016E-27,2.70973681261451E-27,-2.64305670690693E-27,-9.41267365223278E-28,2.69516969600102E-27,-2.50752500691977E-27,1.49099695116415E-27,7.82760392437792E-28,-9.64371665250194E-28,-7.13406333401221E-27,-3.60370045904218E-27,2.6004734989359E-27,-3.45238112766701E-27,2.17238236576382E-27,1.43671139609677E-27,-4.90169135451691E-28,6.26765112581726E-27,2.59978036421816E-27,1.6798181717239E-27,-6.40121732036562E-27,-4.35576177543783E-28,-8.4548360880813E-27,-2.94272419073191E-27,6.93763801517912E-27,1.99136876094668E-27,-7.0779421724901E-28
854.1,-3.44884184568939E-27,-9.15067887920312E-28,-9.29255209594331E-28,-2.51374335064106E-27,-1.15680586729856E-28,-2.21661727979435E-27,1.92451188244332E-27,4.11305416186901E-27,-1.25202053496191E-27,-5.24120096305687E-28,9.54847460896419E-29,-4.52515671569808E-28,8.77398096302466E-27,3.78544017509698E-27,2.38772080741426E-27,2.53481721053498E-27,-7.02488881021419E-28,5.07183173099591E-28,2.19691737372053E-27,3.26638608302959E-29,-4.94972137183772E-27,-3.78523916456146E-27,6.13192451684337E-27,4.62726130754376E-27,7.39483992087023E-27,4.65423067580472E-27,-9.07886909126563E-27,-6.24700247711527E-27,4.12512319470116E-27,-4.66964999265233E-27,3.10309349312322E-28,-8.1192909674018E-27,5.66006843611755E-28,9.22606357418081E-28
854.2,-9.72145127307378E-28,-3.10201264507949E-27,-5.46874010615939E-28,6.20557794730315E-29,1.02150630943866E-27,-9.89532114411319E-28,-7.06542651413725E-28,7.00005433622377E-28,-1.56791800164983E-27,-5.18623626555234E-28,-2.5877209738359E-27,-5.57030496739667E-28,-7.44184618063631E-28,2.53694612940757E-27,-4.32683978934157E-27,2.14897406684805E-27,-1.56882102060635E-27,-3.39012607051942E-27,1.38461016462657E-29,-1.08982997909221E-27,1.76230019447998E-27,-2.43079658569286E-27,3.65582530699085E-28,-4.28231008760311E-27,3.00979573838203E-27,-2.5036376238091E-27,4.58984743879623E-27,-9.60729745396688E-28,1.35885239937752E-27,-6.06023661635586E-27,-4.06077776883811E-28,5.54998699249235E-28,5.63909044507606E-28,9.11480304172656E-27
854.3,-8.64547675207096E-28,2.4453384150169E-27,-7.67850826816994E-28,-9.06576317166287E-28,-2.69228481764659E-28,-3.35162689879038E-27,1.83284655989614E-27,6.80810360196591E-27,3.45545103693786E-27,-6.22178807719287E-29,2.52183165218129E-27,-1.30057164463361E-27,4.12702976171551E-27,-1.09817938486096E-27,6.84954689347626E-28,-5.29049795453396E-27,-5.20952661833767E-28,2.46786699079837E-27,-5.36231374864494E-27,1.8341992277832E-27,2.25065545056991E-27,-3.39679699862833E-27,6.03124765965055E-29,-2.7791944626383E-27,-8.11423400533867E-28,-3.10535222702193E-27,-2.66644187480852E-27,4.64710610851818E-27,4.37450939154038E-28,1.36681366956525E-27,8.10185019920184E-28,4.38650706522486E-27,1.25423881439202E-27,5.61842623670753E-27
854.4,-4.42514802445091E-27,9.26785071531001E-28,-9.8533692530689E-28,-5.83529427161006E-29,-2.61605310555066E-27,2.21225025904655E-28,3.548533102979E-27,5.00047256407971E-27,-1.75616757033088E-27,-2.14968685530438E-27,-2.03430382076344E-27,1.04390101838488E-27,4.47902477283376E-27,1.77582410558915E-27,7.63101772683267E-28,1.92091430954738E-27,1.62273404935962E-28,-1.50901459314856E-27,-2.31024575913078E-27,-4.03316405581225E-27,-2.59003988187395E-27,-3.5524521365249E-27,8.59487135613919E-28,-5.13661853484674E-27,3.8088309246855E-28,-4.04588312551432E-27,-4.31937335789872E-27,-2.44860423226714E-28,4.9118625354979E-27,-3.77816169715228E-28,1.4363112036618E-28,-2.36317343014658E-27,2.33631072085556E-27,8.46184270295535E-27
854.5,1.28611333161439E-28,1.31118575469147E-27,6.8495480917716E-28,-2.17458128708919E-27,2.14578731612751E-27,-1.16824832369799E-27,6.43023400605028E-28,5.55437302278351E-27,1.06674109739731E-27,5.0251936945955E-27,-2.40030574441956E-27,7.43093071005835E-28,1.62870661380978E-27,-5.02092747243326E-27,7.22390468659649E-29,-4.64778777263013E-28,9.65787548549948E-28,3.71050318808991E-27,-4.87048012006071E-27,-6.00116238837877E-28,-6.19780442328389E-28,2.51793233852494E-27,-5.26421324286264E-27,1.20971636895585E-27,2.14926219067032E-27,-5.52082010673908E-28,1.44706107076384E-27,-1.29336300758824E-27,9.05385585109295E-27,-1.97667705100568E-27,-5.30543174147107E-27,-1.13459799656497E-27,-1.67055996353803E-27,4.90560060690107E-27
854.6,-1.2922271800311E-27,3.10953918712912E-27,-1.41410119161025E-27,8.64534474221156E-28,-2.52474653402584E-27,8.02135124845256E-28,9.91858225297434E-28,3.54787960252894E-28,-6.51351965726383E-28,-2.70723739690076E-28,-7.59802794847598E-27,-9.38880569417024E-28,4.3248890214753E-27,-1.98294278898899E-27,1.30229838651037E-27,8.2418629624673E-28,-1.52197238728009E-27,2.81083548602788E-28,-2.59520290483025E-27,1.77782002319203E-27,7.60024824357634E-28,-1.5541841612334E-27,-4.43904643512998E-27,-5.2787485142902E-27,3.02391403516038E-27,6.03195992317613E-27,-6.42198624581501E-27,-1.48118553319595E-27,1.87458912501851E-27,4.16690341993195E-27,2.6729141244577E-27,4.12147997131097E-27,-2.419828250902E-27,7.81072051992704E-28
854.7,2.48184292413812E-28,1.08075501199222E-27,-3.98079743044715E-27,-3.94675422954906E-28,-2.66509110241531E-27,2.35350308421495E-28,-2.96436275908887E-27,-2.13824409042157E-27,-1.78746104655496E-28,-4.59643917758656E-27,-7.55831927716709E-28,-2.73125539280413E-27,6.20188307280555E-27,-5.55095938547397E-28,3.41929597795669E-27,-4.39993549468739E-28,-2.64649227645588E-27,-9.95302633358649E-28,-6.498071329672E-27,1.05612978371367E-27,4.11679115283799E-27,-1.51780426976365E-27,9.79471794639663E-28,-2.83553448293704E-27,5.22426368601417E-27,2.99627119551672E-27,5.91079661473546E-28,-5.44957327062065E-27,-2.81121645722292E-27,2.21541423664125E-27,-1.32416118751472E-27,1.45634386403448E-27,-2.78194260383618E-27,5.25164551757907E-27
854.8,-1.56160411006195E-27,-1.66511034025252E-27,-1.79984542428115E-27,-4.15376961317283E-28,8.08220297301117E-27,-3.61875753516059E-27,-5.65927980551378E-28,2.9200549044053E-27,-6.75862232021179E-27,2.7885457212859E-27,-1.55767701195441E-27,-6.9708745063957E-27,6.15024973999454E-27,8.94073489088787E-28,1.22767792386031E-27,2.28257459614951E-27,5.31467350091433E-28,7.24115891609754E-28,3.35565651209882E-28,9.42333828299456E-28,-2.27784888864943E-27,-5.18235899976757E-27,2.26665187656132E-27,-1.97959314672332E-27,6.03672855275087E-27,5.87988562523992E-27,-4.39529864711728E-27,-4.5287579725539E-27,4.44726141421361E-27,-3.21782439836627E-27,-5.28772663668012E-28,-2.75172185639491E-27,-2.74347373884099E-27,5.56012319257176E-27
854.9,-8.22982198860036E-28,-3.79674854947122E-28,2.08541963718157E-27,2.62627941712523E-27,-8.27989058294861E-28,1.58243425561302E-27,1.18697443829579E-27,2.54493463441743E-27,-2.2050326677867E-29,-1.97004205567837E-28,5.36591369160747E-28,-1.49799111716969E-27,2.0753197091598E-27,-1.08154216741694E-27,9.87087754296012E-28,5.56059800333626E-28,6.71014471469372E-28,2.2356942098722E-27,-2.42203195265485E-27,-2.67424311889707E-27,-2.34670359389469E-27,2.21856543168125E-27,5.70293617046203E-27,-9.79932069524067E-28,-1.15328612647631E-27,2.08813471880741E-27,5.1766001240266E-28,-1.64519683553051E-27,-1.14471752830931E-27,-3.32061398157242E-27,-4.72693028874365E-27,-5.33872317668506E-27,2.39984237851995E-27,3.81388148861421E-27
855,-1.04410957058091E-27,-4.97746666190261E-28,2.00858618284673E-27,4.50395594035205E-27,3.21850875606338E-27,-1.3890179343115E-27,7.14923055454939E-28,4.31808285313322E-27,-3.05426742900931E-28,2.0236616385353E-27,-3.31483517758255E-27,1.05974122034327E-27,1.96023333423215E-28,-5.89446257929317E-27,1.08801382770815E-27,-1.15437428260873E-27,-3.12983120763665E-27,2.2683056139215E-27,-1.60178698533969E-27,2.27406632868908E-27,4.8534825148479E-28,2.81740298604306E-27,2.72041989482607E-27,-7.7004615936037E-27,-3.97297248454287E-27,-1.91389171246265E-27,-1.83180428842695E-27,-4.19531828271476E-28,-2.33271666364736E-28,-8.52721717562012E-28,6.56939412699234E-27,1.4085214411263E-27,-1.07790114964801E-27,7.23339635397448E-28
855.1,-3.88436338724667E-28,-1.81512890472216E-27,1.02761990555833E-27,-2.57199065140755E-27,3.46733791064388E-27,-1.86496731788702E-27,-5.74808195591477E-27,-2.39060980353444E-27,3.89879704898179E-27,-5.29909113442855E-28,1.08751393829306E-27,-2.18507771103119E-27,3.10214395885617E-27,-1.8644723325066E-27,2.09210746941788E-27,-4.51239215002432E-27,2.39140698484756E-27,2.60723370819699E-27,1.53797339582616E-27,-5.10274666828337E-27,1.58079526904004E-27,1.95520801166173E-28,1.34996569316181E-27,-2.26250857641661E-27,4.06685589674097E-27,-3.14487006690671E-29,-6.31361294206136E-28,1.48788108043457E-27,9.79115832308637E-27,1.86274403388222E-28,4.05084096553194E-27,9.70200962111412E-28,2.28004748279787E-29,-4.11897053233788E-27
855.2,2.88259539483841E-27,3.61372765226916E-28,2.30558711208635E-27,-6.04189794024464E-28,-1.18117297770153E-28,-5.01491818216952E-27,3.38333266825211E-27,-9.05504487074259E-28,2.5121149670901E-27,-1.69784635808151E-27,8.23636686529977E-28,4.05703766381012E-27,2.5049831236141E-27,-2.07574124282349E-27,7.36860805118367E-27,3.49936133120009E-27,8.27368443239779E-28,-3.04542475431921E-27,-3.41058286486031E-27,1.91879796808351E-27,7.23145431208972E-28,-3.26228489569324E-27,2.20721682381389E-28,-6.82131108497761E-27,1.10137885341887E-26,-4.04717276278027E-28,-5.45300073343127E-27,-2.97102180938789E-27,3.53488366382986E-27,4.16111951777889E-27,-2.18902638718826E-27,-2.09460265495623E-27,7.42580259012112E-27,5.12464584769257E-27
855.3,1.77292143251355E-27,-6.02894347433418E-28,4.31408199540152E-27,-2.92641590722653E-27,1.07764523334237E-27,1.9034857028779E-27,9.96637998720283E-28,-5.23947767320169E-28,-3.56486537566159E-28,7.30548456193304E-28,1.9170908651265E-27,-4.44373884238105E-27,-3.17851089924938E-28,-1.61323166509275E-27,5.54184553748541E-28,1.99785152664849E-27,-2.25532084770004E-27,3.39617196183569E-28,-2.48051007845825E-27,3.38084643304496E-27,2.52611283846711E-27,-4.65415794762054E-27,-1.07549570082933E-27,-4.34271104353334E-27,4.47088144139896E-27,5.98209015946484E-28,8.52301238506861E-29,-1.41557360368304E-27,-1.32153331826958E-27,8.49844437007098E-27,-1.35446541132279E-27,6.84028906968387E-27,-1.55777204330656E-27,2.6400673084935E-27
855.4,6.52308601077283E-28,-9.3216068025558E-28,-4.23176838523323E-27,-5.34387090234642E-29,-1.70650608587059E-27,-1.19637555711865E-27,3.04102379033525E-27,-5.78467290665592E-28,-2.79140895161556E-27,-1.49952425325136E-27,1.60616082012286E-27,-1.45516927197499E-27,4.26971799080859E-27,2.45969696911911E-29,1.90301352099994E-27,4.31577429698314E-27,-1.45267850712013E-27,-1.20341465009898E-27,4.49636803223735E-28,5.38729825468058E-27,1.26118707954107E-27,2.70860005131092E-28,3.22653468754967E-27,-6.47199850682416E-27,-4.24294809619329E-28,-3.90715454059686E-27,5.02602096853639E-27,-3.61407427982701E-27,1.64426406728294E-27,2.9845835202663E-27,-1.14463053386169E-27,-1.35921426720186E-27,3.33612589507294E-27,5.15962027791818E-27
855.5,-2.35056772027343E-28,-3.04272192176382E-27,7.77973393927967E-28,-7.83844903559215E-28,3.18666193340811E-28,1.30151190090939E-27,2.11195187548181E-27,3.43185604086049E-27,-1.91945578822621E-27,-2.84730290108238E-27,1.78048284307713E-27,-2.10947032639352E-27,1.21954979702882E-27,-1.30549458868546E-27,-1.68282094948055E-27,3.29324430337391E-27,-3.27315726182304E-28,-1.14947612717374E-27,2.65322580475438E-27,-2.4881092582146E-27,2.18592796430687E-28,4.11365839672361E-27,-2.09566825183318E-27,1.30510029885164E-27,3.5736031330449E-28,-3.63254188253384E-27,5.1521909846313E-27,-1.58242126372185E-27,2.04820951299616E-28,-1.34623319541337E-27,5.64102452189464E-28,3.19743020863876E-28,2.86862373209791E-27,1.25166709208873E-26
855.6,-7.66250159221628E-28,1.64753485921797E-27,-2.02659858755533E-27,1.25003397206626E-27,-6.08881009091034E-28,-1.53301119260858E-27,6.04452745140765E-28,2.31578112796516E-27,5.63806221095431E-28,6.6916947566439E-28,-2.50457388803582E-27,2.21295286823958E-28,3.97692043189519E-27,-2.39561525946046E-28,2.90530411495456E-27,-2.0572763347413E-28,-2.58440561988477E-28,2.05400789362746E-30,-1.43565086548699E-28,3.10183433227965E-27,-1.12308618453926E-27,7.68057701492234E-29,7.21568130524102E-28,3.1724492258514E-27,1.1993391422953E-27,2.31100364884386E-27,3.34744749680678E-27,-1.42348158105629E-27,4.71779105429673E-27,3.50770066903819E-27,-1.41373614575326E-27,-7.6592640625385E-27,6.88238928755702E-27,4.08108665814648E-27
855.7,-2.73160135641381E-27,-1.78329289429848E-27,4.60596309461372E-27,2.38877170869838E-27,-3.41763860005339E-27,-1.53645160020159E-27,7.97201248266714E-28,6.56804319550855E-28,5.00596025667386E-28,-2.91305810112256E-27,-3.32287374739104E-27,-4.41065653152241E-28,1.90842677894758E-27,5.04171894882234E-28,-4.02690714436794E-28,8.78946703035649E-28,5.36328328994827E-28,4.52864007148874E-27,-4.99155074964898E-27,-2.71507628558746E-28,4.35666347524054E-27,1.08067209634116E-28,1.61177994373605E-27,-1.62500664861768E-27,5.21639800283424E-27,3.43611698777534E-27,3.04031353970847E-28,-6.96985708726679E-27,3.03632693808767E-27,2.4994787715287E-28,4.11444835184884E-27,2.26386162473317E-27,2.06526154814764E-27,-4.47946604895848E-27
855.8,1.10509146281759E-27,1.25829775127548E-27,-1.41791970363187E-27,1.75886850710145E-28,2.54105229831016E-27,-7.97746890826126E-28,-2.12878282735279E-27,2.71884901889232E-27,-5.93806536102247E-27,2.97905261715706E-28,-6.51280651847733E-27,9.10906692705958E-28,5.61493089201696E-29,1.4776650719295E-27,4.15871279347533E-27,-2.09431928383544E-28,7.98296213021608E-28,1.32657815433111E-30,-2.48244112548652E-27,2.96176825540038E-27,1.37094346241348E-27,-2.11968411197331E-29,4.00678329348144E-27,3.49263504477454E-27,-6.91538242200921E-28,1.49546050940416E-27,-2.59210350032356E-27,-9.59224446164115E-28,3.89281868055339E-27,-2.15534212346586E-27,-3.25574278281262E-27,-9.37490552688732E-28,4.00809656255821E-28,-2.33425175228154E-29
855.9,1.56652922258367E-28,-1.75536775199521E-27,3.18412434478146E-27,-2.12487506505798E-27,-1.61287659587608E-27,-1.47852336075049E-27,3.0114906048108E-27,1.05376564730986E-27,-4.02230230711683E-27,5.15562815460137E-28,1.35298058839666E-27,3.60188919010366E-27,8.11431108177208E-27,-1.87120908767786E-27,1.85744121193614E-27,-2.45757017379436E-27,8.37230188015193E-27,-1.21955552684675E-27,3.99477265608555E-27,1.30691172491266E-27,-2.80242019268535E-28,-3.51839247043587E-27,7.84442661743637E-27,-9.97205812588825E-28,-6.71533980541765E-28,-4.7666145823906E-28,1.48856294509608E-27,-1.39427300693895E-27,1.52588009277704E-27,-5.38016280577183E-28,5.26509415096511E-28,6.89912651466403E-27,4.92373230993954E-28,-2.64749824519119E-27
856,2.57678503995737E-27,-2.14312182291897E-27,-3.34231745563155E-27,-1.69030235070823E-27,-1.49843920668646E-27,-3.22435921095623E-27,-1.43648207823717E-28,4.55230449565038E-28,-3.6592812061793E-27,5.39527758465315E-28,1.77585703848627E-27,-3.92741098830385E-27,1.91371451425631E-27,7.07722084083432E-28,5.28392581875808E-27,3.15878140540403E-27,-3.20736880989293E-27,-2.46102296846796E-28,-5.28922205200425E-27,4.09908573437473E-27,1.11909496265069E-27,-8.88923887724391E-28,-4.16863396186612E-27,2.07230659002506E-27,4.50869337851729E-28,1.67540713892383E-27,4.32145088808436E-27,6.89343902613129E-28,4.28229942840482E-27,-3.72770242210919E-27,7.70450774378042E-28,8.5891173412956E-27,9.41528594845534E-27,-9.58303575140099E-27
